ID;FACTURA_CODIGO;FACTURA_FECHA;FACTURA_TIPO;SUBSCRIBER_ID;CUENTA_CODIGO;FACTURA_MONTO;FACTURA_FECHA_VENCIMIENTO;CONSULTOR_CODIGO
2583;12006115;22/04/2021;FACTURA_VENTA_INICIAL;1131343009;112411495;200000000;22-APR-21;cristian.arias
2584;12024960;23/04/2021;FACTURA_VENTA_INICIAL;1132478690;112487834;50000000;23-APR-21;cristhian.lopez
2585;12018204;22/04/2021;FACTURA_VENTA_INICIAL;1131578400;212424716;200000000;22-APR-21;
2586;21923805;18/04/2021;FACTURA_VENTA_INICIAL;1130278995;112329532;4999000000;19-APR-21;erick.castrillon
2587;11985901;20/04/2021;FACTURA_VENTA_INICIAL;1130944575;112380128;200000000;20-APR-21;mariana.otalvaro
2588;12018405;22/04/2021;FACTURA_VENTA_INICIAL;1131599675;212426737;200000000;22-APR-21;oscar.bernal
2589;12019059;22/04/2021;FACTURA_VENTA_INICIAL;1131563553;212423836;200000000;22-APR-21;donaldo.rojas
2590;11919171;17/04/2021;FACTURA_VENTA_INICIAL;1130088661;212318925;50000000;19-APR-21;crisitian.acero
2591;12067732;26/04/2021;FACTURA_VENTA_INICIAL;1133133384;112527009;3899000000;26-APR-21;luz.ramirez
2593;12066840;26/04/2021;FACTURA_VENTA_INICIAL;1133141782;112527673;50000000;26-APR-21;
2594;12066799;26/04/2021;FACTURA_VENTA_INICIAL;1133137438;212527487;50000000;26-APR-21;
2595;22067726;26/04/2021;FACTURA_VENTA_INICIAL;1133132592;212527022;2000000000;26-APR-21;
2596;12064984;26/04/2021;FACTURA_VENTA_INICIAL;1133061522;112523045;50000000;26-APR-21;patricia.rojas
2597;12063425;26/04/2021;FACTURA_VENTA_INICIAL;1132992868;212519268;50000000;26-APR-21;diana.suarez
2598;22113141;26/04/2021;FACTURA_VENTA_INICIAL;1133180966;212530084;6499000000;26-APR-21;oscar.montoya
2601;12065843;26/04/2021;FACTURA_VENTA_INICIAL;1133045892;212522166;50000000;26-APR-21;
2602;12063816;26/04/2021;FACTURA_VENTA_INICIAL;1133037783;212521640;200000000;26-APR-21;giuliano.lopez
2605;12065842;26/04/2021;FACTURA_VENTA_INICIAL;1133045843;212522144;50000000;26-APR-21;daniela.mazo
2607;12054924;26/04/2021;FACTURA_VENTA_INICIAL;1132930168;212515769;50000000;26-APR-21;luis.valencia
2608;12062514;26/04/2021;FACTURA_VENTA_INICIAL;1133002100;212519817;50000000;26-APR-21;
2609;12114260;26/04/2021;FACTURA_VENTA_INICIAL;1133201665;112531370;200000000;26-APR-21;laura.perdomo
2610;22069945;26/04/2021;FACTURA_VENTA_INICIAL;1133167167;112529231;600000000;26-APR-21;juan.guzman
2611;12006836;22/04/2021;FACTURA_VENTA_INICIAL;1131344071;212411580;200000000;22-APR-21;
2613;12042253;24/04/2021;FACTURA_VENTA_INICIAL;1132633836;112499311;50000000;26-APR-21;luis.leon
2614;11992076;21/04/2021;FACTURA_VENTA_INICIAL;1130472276;212339561;200000000;21-APR-21;
2615;11879127;14/04/2021;FACTURA_VENTA_INICIAL;1129400673;212274965;50000000;14-APR-21;ana.gomez
2617;11995431;21/04/2021;FACTURA_VENTA_INICIAL;1131173305;112398938;50000000;21-APR-21;erika.torres
2621;21879617;14/04/2021;FACTURA_VENTA_INICIAL;;212263662;1799000000;14-APR-21;laura.rodriguez
2624;11918635;17/04/2021;FACTURA_VENTA_INICIAL;1130138155;112321692;50000000;19-APR-21;
2625;11874345;14/04/2021;FACTURA_VENTA_INICIAL;;212268962;50000000;14-APR-21;cristian.rueda
2629;12006978;22/04/2021;FACTURA_VENTA_INICIAL;1131450076;112417537;50000000;22-APR-21;efrain.roncancio
2630;11897887;16/04/2021;FACTURA_VENTA_INICIAL;1129883334;112306037;50000000;16-APR-21;
2631;11899478;16/04/2021;FACTURA_VENTA_INICIAL;1129848246;112303807;50000000;16-APR-21;yuli.bohorquez
2632;11944730;20/04/2021;FACTURA_VENTA_INICIAL;1130718931;212362212;50000000;20-APR-21;franklin.montiel
2633;21946071;20/04/2021;FACTURA_VENTA_INICIAL;1130638010;212356036;1033228800;20-APR-21;JUANPARR
2634;11919709;17/04/2021;FACTURA_VENTA_INICIAL;1130152201;212322333;200000000;19-APR-21;
2635;11905367;16/04/2021;FACTURA_VENTA_INICIAL;1129943090;112309774;50000000;16-APR-21;rosana.palacio
2636;21918703;17/04/2021;FACTURA_VENTA_INICIAL;1130146285;212322117;350000000;19-APR-21;angie.contento
2637;11908316;17/04/2021;FACTURA_VENTA_INICIAL;1129989960;112312850;200000000;19-APR-21;
2638;11889693;16/04/2021;FACTURA_VENTA_INICIAL;1129757347;112298107;50000000;16-APR-21;nathalia.urquijo
2639;21889301;16/04/2021;FACTURA_VENTA_INICIAL;1129716526;212295481;350000000;16-APR-21;fayber.bedoya
2640;11908568;17/04/2021;FACTURA_VENTA_INICIAL;1130018397;112314724;50000000;19-APR-21;
2642;11883612;15/04/2021;FACTURA_VENTA_INICIAL;1128425033;212213828;400000000;15-APR-21;anyelo.ceballos
2643;11897965;16/04/2021;FACTURA_VENTA_INICIAL;1129478007;112279799;200000000;16-APR-21;manuela.suarez
2644;11900405;16/04/2021;FACTURA_VENTA_INICIAL;1129503124;112281437;200000000;16-APR-21;
2645;21909728;17/04/2021;FACTURA_VENTA_INICIAL;1130035755;212315886;600000000;19-APR-21;
2646;21924073;17/04/2021;FACTURA_VENTA_INICIAL;1130195904;112324949;600000000;19-APR-21;MAURICMART
2647;11911542;17/04/2021;FACTURA_VENTA_INICIAL;1130014935;112314597;50000000;19-APR-21;
2648;11908814;17/04/2021;FACTURA_VENTA_INICIAL;1130045376;112316338;3749000000;19-APR-21;oscar.leon
2649;21900540;16/04/2021;FACTURA_VENTA_INICIAL;1129859742;212304549;350000000;16-APR-21;MCARRENO
2650;11909231;17/04/2021;FACTURA_VENTA_INICIAL;1129980465;112312543;200000000;19-APR-21;gloria.chila
2651;11899984;16/04/2021;FACTURA_VENTA_INICIAL;1129903305;112307287;50000000;16-APR-21;sergio.garcia
2652;21890534;16/04/2021;FACTURA_VENTA_INICIAL;1129745937;212297370;600000000;16-APR-21;diego.trespalacios
2653;11897074;16/04/2021;FACTURA_VENTA_INICIAL;1129793168;212300292;50000000;16-APR-21;maria.ladino
2654;21918438;17/04/2021;FACTURA_VENTA_INICIAL;1130114930;212320325;350000000;19-APR-21;angelica.neiva
2655;11889530;16/04/2021;FACTURA_VENTA_INICIAL;1129741228;212297020;50000000;16-APR-21;
2656;11891014;16/04/2021;FACTURA_VENTA_INICIAL;1129690571;112293841;50000000;16-APR-21;evelyn.ortiz
2658;21919745;17/04/2021;FACTURA_VENTA_INICIAL;1130157174;112322742;350000000;19-APR-21;VBTEHNOLOG
2660;21889648;16/04/2021;FACTURA_VENTA_INICIAL;1129753421;112297723;800000000;16-APR-21;
2662;21911875;17/04/2021;FACTURA_VENTA_INICIAL;1130051082;212316665;450000000;19-APR-21;lex.carlderon
2663;21900466;16/04/2021;FACTURA_VENTA_INICIAL;1129851781;212303644;7349000000;16-APR-21;
2664;21918935;17/04/2021;FACTURA_VENTA_INICIAL;1130173235;212323558;7349000000;19-APR-21;edisson.barreiro
2665;11922059;17/04/2021;FACTURA_VENTA_INICIAL;1130191113;212324683;50000000;19-APR-21;oswaldo.misas
2666;11883665;15/04/2021;FACTURA_VENTA_INICIAL;1129548270;112284326;50000000;15-APR-21;
2667;11791199;7/04/2021;FACTURA_VENTA_INICIAL;1127441693;112153181;50000000;07-APR-21;celia.pedroza
2668;11882798;15/04/2021;FACTURA_VENTA_INICIAL;1128500871;112218681;200000000;15-APR-21;sandra.uribe
2669;11891776;16/04/2021;FACTURA_VENTA_INICIAL;1129775763;112299261;50000000;16-APR-21;santiago.orjuela
2670;11883591;15/04/2021;FACTURA_VENTA_INICIAL;1128457093;112215868;200000000;15-APR-21;anggy.calvo
2671;11899121;16/04/2021;FACTURA_VENTA_INICIAL;1129322618;212270155;200000000;16-APR-21;daniel.gonzalez
2672;11995514;21/04/2021;FACTURA_VENTA_INICIAL;1131185335;112399569;200000000;21-APR-21;angela.rodriguez
2673;11945100;20/04/2021;FACTURA_VENTA_INICIAL;1130640118;112356249;50000000;20-APR-21;andre.ferrer
2674;12016145;22/04/2021;FACTURA_VENTA_INICIAL;1131467734;112418541;50000000;22-APR-21;cristian.escobar
2675;11946912;20/04/2021;FACTURA_VENTA_INICIAL;1130742582;212365287;50000000;20-APR-21;paula.torres
2676;11949307;20/04/2021;FACTURA_VENTA_INICIAL;1130790901;112369082;50000000;20-APR-21;
2677;21946355;20/04/2021;FACTURA_VENTA_INICIAL;1130672310;212359117;600000000;20-APR-21;karen.ibarra
2678;11925072;19/04/2021;FACTURA_VENTA_INICIAL;1130303941;112330988;50000000;19-APR-21;
2679;12041129;24/04/2021;FACTURA_VENTA_INICIAL;1132618915;112498547;50000000;26-APR-21;freddy.martinez
2680;22040137;24/04/2021;FACTURA_VENTA_INICIAL;1132620946;212498627;2799000000;26-APR-21;juan.guzman
2681;12043189;24/04/2021;FACTURA_VENTA_INICIAL;1132627137;112499014;50000000;26-APR-21;ruben.tellez
2682;22041234;24/04/2021;FACTURA_VENTA_INICIAL;1132628820;112499100;350000000;26-APR-21;jonathan.linares
2683;11925697;19/04/2021;FACTURA_VENTA_INICIAL;1130369840;112334681;50000000;19-APR-21;john.molina
2684;21948005;20/04/2021;FACTURA_VENTA_INICIAL;1130751070;112366896;600000000;20-APR-21;andre.ferrer
2685;11996451;21/04/2021;FACTURA_VENTA_INICIAL;1131173445;112398922;50000000;21-APR-21;
2687;11990106;21/04/2021;FACTURA_VENTA_INICIAL;1131007492;112384559;50000000;21-APR-21;yenny.castro
2688;11921160;17/04/2021;FACTURA_VENTA_INICIAL;1130198609;212325077;200000000;19-APR-21;
2689;11996747;21/04/2021;FACTURA_VENTA_INICIAL;1131211546;212401252;50000000;21-APR-21;edison.leon
2690;11898842;16/04/2021;FACTURA_VENTA_INICIAL;1129639328;112290575;200000000;16-APR-21;lina.loaiza
2691;12006859;22/04/2021;FACTURA_VENTA_INICIAL;1131434913;112416692;200000000;22-APR-21;javier.gonzalez
2692;21839442;12/04/2021;FACTURA_VENTA_INICIAL;1128542741;112221442;350000000;12-APR-21;jeimy.gomez
2693;12007545;22/04/2021;FACTURA_VENTA_INICIAL;1131395022;212414395;50000000;22-APR-21;
2694;12016462;22/04/2021;FACTURA_VENTA_INICIAL;1131505156;212420548;50000000;22-APR-21;valentina.correa
2695;12005330;22/04/2021;FACTURA_VENTA_INICIAL;1131368824;112412831;50000000;22-APR-21;camilo.salgado
2697;12053147;25/04/2021;FACTURA_VENTA_INICIAL;1132852212;112511470;50000000;26-APR-21;anderson.faria
2698;12019063;22/04/2021;FACTURA_VENTA_INICIAL;1131564092;112424151;50000000;22-APR-21;karem.cardenas
2699;21998275;21/04/2021;FACTURA_VENTA_INICIAL;1131278934;212406733;6349000000;21-APR-21;jordan.barajas
2700;11993483;21/04/2021;FACTURA_VENTA_INICIAL;1131164611;212398461;50000000;21-APR-21;johanna.rua
2702;12005248;22/04/2021;FACTURA_VENTA_INICIAL;1131359517;112412448;50000000;22-APR-21;
2703;22006210;22/04/2021;FACTURA_VENTA_INICIAL;1131353952;212412164;350000000;22-APR-21;AVILLARAGA
2704;12004154;22/04/2021;FACTURA_VENTA_INICIAL;1131350620;112411908;200000000;22-APR-21;jeison.mantilla
2705;11987306;20/04/2021;FACTURA_VENTA_INICIAL;1130923925;212378835;50000000;20-APR-21;santiago.velasquez
2706;21994139;21/04/2021;FACTURA_VENTA_INICIAL;1131132758;212396487;7729000000;21-APR-21;crisitian.acero
2707;11918662;17/04/2021;FACTURA_VENTA_INICIAL;1129860266;112304521;200000000;19-APR-21;yesica.arcila
2708;11888025;16/04/2021;FACTURA_VENTA_INICIAL;1129679220;212293137;50000000;16-APR-21;andrea.villada
2709;11933376;19/04/2021;FACTURA_VENTA_INICIAL;1130468580;212346210;50000000;19-APR-21;
2710;21936277;19/04/2021;FACTURA_VENTA_INICIAL;1130454142;112345556;600000000;19-APR-21;miguel.ochoa
2711;11891396;16/04/2021;FACTURA_VENTA_INICIAL;1129735449;112296711;50000000;16-APR-21;
2712;11936179;19/04/2021;FACTURA_VENTA_INICIAL;1130444436;212343450;50000000;19-APR-21;olga.trespalacios
2713;11936224;19/04/2021;FACTURA_VENTA_INICIAL;1130449650;212343769;200000000;19-APR-21;cristian.escobar
2714;11925138;19/04/2021;FACTURA_VENTA_INICIAL;1130309256;212331277;150000000;19-APR-21;rafael.bravo
2715;11926829;19/04/2021;FACTURA_VENTA_INICIAL;1130392199;112335832;200000000;19-APR-21;francy.patarroyo
2716;11889362;16/04/2021;FACTURA_VENTA_INICIAL;1129722959;112295763;50000000;16-APR-21;yuli.bohorquez
2717;21935102;19/04/2021;FACTURA_VENTA_INICIAL;1130435626;112342838;350000000;19-APR-21;yohn.mora
2718;11927556;19/04/2021;FACTURA_VENTA_INICIAL;1130361646;212334195;50000000;19-APR-21;ricardo.gomez
2719;21935285;19/04/2021;FACTURA_VENTA_INICIAL;2130458647;212345766;600000000;19-APR-21;giuliano.lopez
2720;11928613;19/04/2021;FACTURA_VENTA_INICIAL;1130366714;212334501;200000000;19-APR-21;
2721;11948285;20/04/2021;FACTURA_VENTA_INICIAL;1130790740;212369095;50000000;20-APR-21;
2722;21986259;20/04/2021;FACTURA_VENTA_INICIAL;1130921573;112378343;450000000;20-APR-21;ruben.tellez
2723;21986342;20/04/2021;FACTURA_VENTA_INICIAL;2130931257;112379205;600000000;20-APR-21;
2724;11962505;20/04/2021;FACTURA_VENTA_INICIAL;1130935330;112379698;50000000;20-APR-21;yoraima.montalvo
2725;11962386;20/04/2021;FACTURA_VENTA_INICIAL;1130921449;112378606;50000000;20-APR-21;yeimis.jimenez
2726;21985346;20/04/2021;FACTURA_VENTA_INICIAL;2130921350;112378657;350000000;20-APR-21;juleidy.morales
2727;11962488;20/04/2021;FACTURA_VENTA_INICIAL;1130933885;212379596;50000000;20-APR-21;dayanna.rodriguez
2728;22025060;23/04/2021;FACTURA_VENTA_INICIAL;1132381164;112479797;350000000;23-APR-21;juan.vargas
2729;12014552;22/04/2021;FACTURA_VENTA_INICIAL;1131504875;212420523;50000000;22-APR-21;edwar.moore
2730;11993734;21/04/2021;FACTURA_VENTA_INICIAL;1131193813;212400068;50000000;21-APR-21;sheyla.jurado
2731;12000298;21/04/2021;FACTURA_VENTA_INICIAL;1131287101;112407562;50000000;21-APR-21;leydi.morantes
2732;22022440;23/04/2021;FACTURA_VENTA_INICIAL;1132410895;112481436;350000000;23-APR-21;
2733;11920732;17/04/2021;FACTURA_VENTA_INICIAL;1130075793;212318211;200000000;19-APR-21;
2734;11908735;17/04/2021;FACTURA_VENTA_INICIAL;1130037003;212315938;50000000;19-APR-21;
2735;21944280;20/04/2021;FACTURA_VENTA_INICIAL;1130661876;112358136;350000000;20-APR-21;juan.durango
2738;21949248;20/04/2021;FACTURA_VENTA_INICIAL;1130783024;112368642;2199000000;20-APR-21;miguel.ochoa
2739;11919616;17/04/2021;FACTURA_VENTA_INICIAL;1130141423;112321839;50000000;19-APR-21;ricardo.mesa
2740;11888126;16/04/2021;FACTURA_VENTA_INICIAL;1127908401;212181579;200000000;16-APR-21;adriana.tapasco
2741;11898959;16/04/2021;FACTURA_VENTA_INICIAL;1129897348;212306896;200000000;16-APR-21;evelyn.ortiz
2742;11917574;17/04/2021;FACTURA_VENTA_INICIAL;1129971409;212311984;200000000;19-APR-21;
2743;11903139;16/04/2021;FACTURA_VENTA_INICIAL;1129221167;112264068;400000000;16-APR-21;
2744;11936674;19/04/2021;FACTURA_VENTA_INICIAL;1130503481;112347917;50000000;19-APR-21;
2745;21989488;21/04/2021;FACTURA_VENTA_INICIAL;1131044221;212387912;350000000;21-APR-21;lady.rios
2746;11909264;17/04/2021;FACTURA_VENTA_INICIAL;1129714089;112295201;200000000;19-APR-21;claudia.valencia
2747;11943344;20/04/2021;FACTURA_VENTA_INICIAL;1130665636;212358598;50000000;20-APR-21;
2748;11950754;20/04/2021;FACTURA_VENTA_INICIAL;1130854567;212373224;50000000;20-APR-21;marinela.negrete
2749;11948790;20/04/2021;FACTURA_VENTA_INICIAL;1130859091;112373460;200000000;20-APR-21;anyi.guaraca
2750;11948670;20/04/2021;FACTURA_VENTA_INICIAL;1130842466;212371864;50000000;20-APR-21;anderson.faria
2751;11999046;21/04/2021;FACTURA_VENTA_INICIAL;1131250889;112404552;50000000;21-APR-21;lady.buritca
2752;21999576;21/04/2021;FACTURA_VENTA_INICIAL;2131316156;112409733;800000000;21-APR-21;jhon.moya
2753;21986054;20/04/2021;FACTURA_VENTA_INICIAL;1130893566;112376483;350000000;20-APR-21;ferney.rincon
2754;11993886;21/04/2021;FACTURA_VENTA_INICIAL;1131211704;112401286;50000000;21-APR-21;
2755;21999162;21/04/2021;FACTURA_VENTA_INICIAL;1131264109;212405549;3649000000;21-APR-21;
2756;22000229;21/04/2021;FACTURA_VENTA_INICIAL;1131278516;212406746;350000000;21-APR-21;dylan.cuervo
2757;11996807;21/04/2021;FACTURA_VENTA_INICIAL;1131220719;212402206;50000000;21-APR-21;lorena.arango
2758;21993907;21/04/2021;FACTURA_VENTA_INICIAL;1131215547;212401640;450000000;21-APR-21;JTORRES
2759;21986128;20/04/2021;FACTURA_VENTA_INICIAL;1130902725;112377236;350000000;20-APR-21;
2760;11950879;20/04/2021;FACTURA_VENTA_INICIAL;1130870696;212374359;50000000;20-APR-21;
2761;11986159;20/04/2021;FACTURA_VENTA_INICIAL;1130907174;112377678;50000000;20-APR-21;kelly.espinosa
2762;12028844;23/04/2021;FACTURA_VENTA_INICIAL;1132572092;212495753;50000000;23-APR-21;johan.burgos
2763;11990154;21/04/2021;FACTURA_VENTA_INICIAL;1131012440;112384827;50000000;21-APR-21;
2764;21995584;21/04/2021;FACTURA_VENTA_INICIAL;1131193205;112400067;350000000;21-APR-21;LCORRECHA
2765;11947683;20/04/2021;FACTURA_VENTA_INICIAL;1130838501;112371623;50000000;20-APR-21;sandra.garzon
2766;11948948;20/04/2021;FACTURA_VENTA_INICIAL;1130880680;212375459;50000000;20-APR-21;juan.nino
2767;11950995;20/04/2021;FACTURA_VENTA_INICIAL;1130886486;112375812;100000000;20-APR-21;yazmin.baez
2768;11985236;20/04/2021;FACTURA_VENTA_INICIAL;1130907349;212377690;50000000;20-APR-21;
2769;11943241;20/04/2021;FACTURA_VENTA_INICIAL;1130653164;212357634;200000000;20-APR-21;yennifer.romero
2770;11946548;20/04/2021;FACTURA_VENTA_INICIAL;1130697014;212361398;200000000;20-APR-21;yerly.villada
2771;21996431;21/04/2021;FACTURA_VENTA_INICIAL;2131170895;212398837;600000000;21-APR-21;KAORTEGA
2772;21994444;21/04/2021;FACTURA_VENTA_INICIAL;1131172122;212398791;350000000;21-APR-21;SOHERRERA
2774;21992632;21/04/2021;FACTURA_VENTA_INICIAL;1131073565;112391041;350000000;21-APR-21;mileinis.palacio
2776;11992222;21/04/2021;FACTURA_VENTA_INICIAL;1131026951;212386764;200000000;21-APR-21;mayra.quevedo
2777;21992730;21/04/2021;FACTURA_VENTA_INICIAL;1131084245;212392190;800000000;21-APR-21;VPRECESCON
2778;11994333;21/04/2021;FACTURA_VENTA_INICIAL;1131159288;112398129;50000000;21-APR-21;danny.alvarez
2780;11990460;21/04/2021;FACTURA_VENTA_INICIAL;1131048906;112388614;200000000;21-APR-21;lady.buritca
2781;11990725;21/04/2021;FACTURA_VENTA_INICIAL;1131080511;212391690;50000000;21-APR-21;
2782;21989729;21/04/2021;FACTURA_VENTA_INICIAL;1131073011;112390998;1400000000;21-APR-21;
2783;12014558;22/04/2021;FACTURA_VENTA_INICIAL;1131505663;112420533;50000000;22-APR-21;jhon.cardona
2784;22017321;22/04/2021;FACTURA_VENTA_INICIAL;1131490126;112419689;5349000000;22-APR-21;paola.mosquera
2785;22015373;22/04/2021;FACTURA_VENTA_INICIAL;1131490902;212419797;600000000;22-APR-21;
2786;22015550;22/04/2021;FACTURA_VENTA_INICIAL;1131510221;112420839;450000000;22-APR-21;
2787;11962698;20/04/2021;FACTURA_VENTA_INICIAL;1130960125;112381026;50000000;20-APR-21;paula.torres
2788;11987608;20/04/2021;FACTURA_VENTA_INICIAL;1130957983;212380902;50000000;20-APR-21;
2789;21962713;20/04/2021;FACTURA_VENTA_INICIAL;1130961953;112381168;700000000;20-APR-21;
2790;21986523;20/04/2021;FACTURA_VENTA_INICIAL;1130951124;212380517;350000000;20-APR-21;lorena.arango
2791;11945929;20/04/2021;FACTURA_VENTA_INICIAL;1130743303;112365626;200000000;20-APR-21;johnatan.avila
2792;21995068;21/04/2021;FACTURA_VENTA_INICIAL;2131125590;212396213;600000000;21-APR-21;HERNHERNAN
2793;11882235;15/04/2021;FACTURA_VENTA_INICIAL;1127885558;112180520;200000000;15-APR-21;
2794;21949037;20/04/2021;FACTURA_VENTA_INICIAL;1130756869;112367159;7099000000;20-APR-21;carlos.lopez
2796;11838363;12/04/2021;FACTURA_VENTA_INICIAL;1128529457;112220548;50000000;12-APR-21;oswaldo.misas
2798;12006612;22/04/2021;FACTURA_VENTA_INICIAL;1131406784;112415061;50000000;22-APR-21;yeimi.yepes
2799;11917667;17/04/2021;FACTURA_VENTA_INICIAL;1129724193;212295932;200000000;19-APR-21;maria.vergara
2800;22007578;22/04/2021;FACTURA_VENTA_INICIAL;1131398096;212414347;600000000;22-APR-21;damaris.pulido
2801;22007833;22/04/2021;FACTURA_VENTA_INICIAL;1131427058;212416232;350000000;22-APR-21;cristian.escobar
2802;12007579;22/04/2021;FACTURA_VENTA_INICIAL;1131398284;112414550;50000000;22-APR-21;yina.moreno
2803;12015180;22/04/2021;FACTURA_VENTA_INICIAL;1131468921;112418584;50000000;22-APR-21;yolima.torres
2804;12004997;22/04/2021;FACTURA_VENTA_INICIAL;1131450905;112417570;50000000;22-APR-21;carlos.sarmiento
2806;11999193;21/04/2021;FACTURA_VENTA_INICIAL;1131268502;112405832;50000000;21-APR-21;
2808;11945980;20/04/2021;FACTURA_VENTA_INICIAL;1130748444;212366516;200000000;20-APR-21;
2809;11986768;20/04/2021;FACTURA_VENTA_INICIAL;1130981108;112382158;50000000;20-APR-21;juan.negrete
2810;11985233;20/04/2021;FACTURA_VENTA_INICIAL;1130907055;112377679;50000000;20-APR-21;luisa.cano
2811;11987159;20/04/2021;FACTURA_VENTA_INICIAL;1130905205;112377548;50000000;20-APR-21;fredy.seco
2812;12027840;23/04/2021;FACTURA_VENTA_INICIAL;1132568885;112495555;50000000;23-APR-21;johan.burgos
2813;11928618;19/04/2021;FACTURA_VENTA_INICIAL;1130367801;112334574;50000000;19-APR-21;
2814;11928724;19/04/2021;FACTURA_VENTA_INICIAL;1130381464;112335336;200000000;19-APR-21;karoll.gomez
2815;11917235;17/04/2021;FACTURA_VENTA_INICIAL;1130092231;112319042;200000000;19-APR-21;miryam.arevalo
2816;11888081;16/04/2021;FACTURA_VENTA_INICIAL;1129685370;112293557;50000000;16-APR-21;leidy.guzmans
2817;11944218;20/04/2021;FACTURA_VENTA_INICIAL;1130653792;212357714;200000000;20-APR-21;danny.alvarez
2818;11946078;20/04/2021;FACTURA_VENTA_INICIAL;1130638684;212356183;50000000;20-APR-21;efrain.roncancio
2819;11946430;20/04/2021;FACTURA_VENTA_INICIAL;1130682008;112360013;50000000;20-APR-21;paula.torres
2820;21947414;20/04/2021;FACTURA_VENTA_INICIAL;1130801142;112369571;2399000000;20-APR-21;juan.castro
2822;11928774;19/04/2021;FACTURA_VENTA_INICIAL;1130387916;212335669;50000000;19-APR-21;
2824;11926399;19/04/2021;FACTURA_VENTA_INICIAL;1130344928;112333278;50000000;19-APR-21;edisson.barreiro
2825;11917316;17/04/2021;FACTURA_VENTA_INICIAL;1130101761;112319669;50000000;19-APR-21;crisitian.acero
2826;11880667;15/04/2021;FACTURA_VENTA_INICIAL;1129534961;212283598;50000000;15-APR-21;natalia.buitrago
2827;11925810;19/04/2021;FACTURA_VENTA_INICIAL;1130381436;212335312;50000000;19-APR-21;eduard.taborda
2828;11899239;16/04/2021;FACTURA_VENTA_INICIAL;1129820933;112302047;50000000;16-APR-21;lizeth.abril
2829;11928497;19/04/2021;FACTURA_VENTA_INICIAL;1130355116;112333661;50000000;19-APR-21;camilo.salgado
2830;21920598;17/04/2021;FACTURA_VENTA_INICIAL;1130136443;112321360;5499000000;19-APR-21;cristhian.lopez
2831;11925790;19/04/2021;FACTURA_VENTA_INICIAL;1130378944;212334993;50000000;19-APR-21;
2832;11946860;20/04/2021;FACTURA_VENTA_INICIAL;1130736787;112364656;50000000;20-APR-21;juan.durango
2833;11897684;16/04/2021;FACTURA_VENTA_INICIAL;1129861174;212304657;50000000;16-APR-21;leydi.bulla
2834;21947855;20/04/2021;FACTURA_VENTA_INICIAL;1130859530;212373524;1850000000;20-APR-21;
2835;12021527;22/04/2021;FACTURA_VENTA_INICIAL;1131625824;212429099;200000000;22-APR-21;diana.murillo
2836;11875875;14/04/2021;FACTURA_VENTA_INICIAL;1129264025;112266653;200000000;14-APR-21;
2837;21934882;20/04/2021;FACTURA_VENTA_INICIAL;1130610830;112354904;350000000;20-APR-21;cristhian.lopez
2838;11919843;17/04/2021;FACTURA_VENTA_INICIAL;1130169487;212323426;50000000;19-APR-21;john.villalobos
2839;11928904;19/04/2021;FACTURA_VENTA_INICIAL;1130397701;212337679;50000000;19-APR-21;jeisson.becerra
2840;21947855;20/04/2021;FACTURA_VENTA_INICIAL;1130859712;212373524;1850000000;20-APR-21;
2841;21949787;20/04/2021;FACTURA_VENTA_INICIAL;1130850106;112372648;350000000;20-APR-21;eileen.oyaga
2842;21947797;20/04/2021;FACTURA_VENTA_INICIAL;1130852481;112373005;350000000;20-APR-21;ALEJAVANEG
2843;11948802;20/04/2021;FACTURA_VENTA_INICIAL;1130860911;212373566;50000000;20-APR-21;yina.moreno
2844;11995566;21/04/2021;FACTURA_VENTA_INICIAL;1131191782;112399919;50000000;21-APR-21;
2845;21943964;20/04/2021;FACTURA_VENTA_INICIAL;1130420558;212341693;350000000;20-APR-21;brayan.corredor
2846;11933435;19/04/2021;FACTURA_VENTA_INICIAL;1130475729;112346575;200000000;19-APR-21;jhey.david
2848;12018453;22/04/2021;FACTURA_VENTA_INICIAL;1131605033;212427227;50000000;22-APR-21;diego.guisado
2849;12015191;22/04/2021;FACTURA_VENTA_INICIAL;1131469611;112418618;200000000;22-APR-21;fernando.rozo
2850;12015187;22/04/2021;FACTURA_VENTA_INICIAL;1131469268;112418605;50000000;22-APR-21;daniela.plazas
2852;12014203;22/04/2021;FACTURA_VENTA_INICIAL;1131467102;112418466;50000000;22-APR-21;
2854;12014180;22/04/2021;FACTURA_VENTA_INICIAL;1131463555;112418200;200000000;22-APR-21;juan.nino
2855;12007428;22/04/2021;FACTURA_VENTA_INICIAL;1131380955;212413604;200000000;22-APR-21;
2856;22015302;22/04/2021;FACTURA_VENTA_INICIAL;2131482435;112419318;350000000;22-APR-21;carol.camejo
2857;12007167;22/04/2021;FACTURA_VENTA_INICIAL;1131349908;212411911;200000000;22-APR-21;lady.buritca
2858;12021463;22/04/2021;FACTURA_VENTA_INICIAL;1131618254;212428690;50000000;22-APR-21;
2859;12016761;22/04/2021;FACTURA_VENTA_INICIAL;1131534048;112422454;50000000;22-APR-21;
2860;22020405;22/04/2021;FACTURA_VENTA_INICIAL;1131611534;212428047;1500000000;22-APR-21;
2861;12007631;22/04/2021;FACTURA_VENTA_INICIAL;1131404624;212414913;50000000;22-APR-21;ayda.neita
